captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,DRI 214,214,826088,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,230,22290,https://images.tcggo.com/tcggo/storage/22319/regirock-ex-dri-214-destined-rivals.png,https://www.tcggo.com/external/cm/22290,https://www.tcggo.com/external/tcgplayer/22290,Regirock ex,Regirock ex 214,1.45,1.51,879,EUR,,,,,,,,,,,20,1,0.6,0.6,1.2,1.2,1,2.2,2.2,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.04,1.28,Ultra Rare,regirock-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/regirock-ex-214,sv10-214,633014,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,DRI 215,215,826089,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,330,22291,https://images.tcggo.com/tcggo/storage/22320/cynthias-garchomp-ex-dri-215-destined-rivals.png,https://www.tcggo.com/external/cm/22291,https://www.tcggo.com/external/tcgplayer/22291,Cynthia's Garchomp ex,Cynthia's Garchomp ex 215,3.88,3.67,716,EUR,,,,,,,,,50,,99,3.95,2.4,2.4,2.97,2.97,4,4,4,1.95,1.95,USD,,,,,,,,,,,,,,,25,5,,,,,8,2,48.59,5,10.75,2,9.75,2,20,5,,,45,2,,,,,12.67,1,EUR,5.73,4.89,Ultra Rare,cynthias-garchomp-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/cynthias-garchomp-ex-215,sv10-215,633015,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,DRI 216,216,826090,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,330,22292,https://images.tcggo.com/tcggo/storage/22321/team-rockets-nidoking-ex-dri-216-destined-rivals.png,https://www.tcggo.com/external/cm/22292,https://www.tcggo.com/external/tcgplayer/22292,Team Rocket's Nidoking ex,Team Rocket's Nidoking ex 216,4.06,3.48,789,EUR,,,,199,,,,,75,,48,3.59,2.95,2.95,4.79,4.79,3.8,3.94,3.94,1.49,1.49,USD,,,,,,,,,,,,,,,36,5,,,,,,,60,5,,,16,2,19.99,5,,,44.99,2,,,,,24.99,1,EUR,3.11,3.78,Ultra Rare,team-rockets-nidoking-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-nidoking-ex-216,sv10-216,633016,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,DRI 217,217,826091,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,310,22293,https://images.tcggo.com/tcggo/storage/22322/team-rockets-crobat-ex-dri-217-destined-rivals.png,https://www.tcggo.com/external/cm/22293,https://www.tcggo.com/external/tcgplayer/22293,Team Rocket's Crobat ex,Team Rocket's Crobat ex 217,2.91,2.76,855,EUR,,,999,,,,,,10,,,1,1.4,1.4,2.5,2.5,1,3.5,3.5,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.16,3.14,Ultra Rare,team-rockets-crobat-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-crobat-ex-217,sv10-217,633017,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,DRI 218,218,826092,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,270,22294,https://images.tcggo.com/tcggo/storage/22323/arvens-mabosstiff-ex-dri-218-destined-rivals.png,https://www.tcggo.com/external/cm/22294,https://www.tcggo.com/external/tcgplayer/22294,Arven's Mabosstiff ex,Arven's Mabosstiff ex 218,1.73,1.45,931,EUR,[],,,,,,,,,,,0.75,0.7,0.7,1.75,1.75,0.75,1.7,1.7,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.32,1.61,Ultra Rare,arvens-mabosstiff-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/arvens-mabosstiff-ex-218,sv10-218,633018,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,DRI 219,219,826093,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,260,22295,https://images.tcggo.com/tcggo/storage/22324/team-rockets-persian-ex-dri-219-destined-rivals.png,https://www.tcggo.com/external/cm/22295,https://www.tcggo.com/external/tcgplayer/22295,Team Rocket's Persian ex,Team Rocket's Persian ex 219,3.75,3.59,698,EUR,,45,,,,,45,,95,,50,3,2.7,2.7,3.5,3.5,3.95,4.9,5,1,1,USD,,,,,,,,,,,,,,,38,5,,,,,15,1,40,5,,,,,17.5,5,,,50,3,,,,,15,1,EUR,3.64,3.52,Ultra Rare,team-rockets-persian-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-persian-ex-219,sv10-219,633019,singles
2026-08-23T17:19:56+02:00,,496,Cona Nitanda,cona-nitanda,DRI 220,220,826094,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22296,https://images.tcggo.com/tcggo/storage/22325/emcees-hype-dri-220-destined-rivals.png,https://www.tcggo.com/external/cm/22296,https://www.tcggo.com/external/tcgplayer/22296,Emcee's Hype,Emcee's Hype 220,2.13,1.98,672,EUR,,,,,,,45,,60,,,1.9,1.39,1.39,2.9,2.9,1.9,1.99,1.99,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.43,2.34,Ultra Rare,emcees-hype,Trainer,https://www.tcggo.com/pokemon/destined-rivals/emcees-hype-220,sv10-220,633020,singles
2026-08-23T17:19:56+02:00,,780,Iori Suzuki,iori-suzuki,DRI 221,221,826095,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22297,https://images.tcggo.com/tcggo/storage/22326/ethans-adventure-dri-221-destined-rivals.png,https://www.tcggo.com/external/cm/22297,https://www.tcggo.com/external/tcgplayer/22297,Ethan's Adventure,Ethan's Adventure 221,3.39,3.1,611,EUR,,,,,,,,,,34,10,2,1.99,1.99,3.99,3.99,2,4.99,4.99,1.49,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.62,3.22,Ultra Rare,ethans-adventure,Trainer,https://www.tcggo.com/pokemon/destined-rivals/ethans-adventure-221,sv10-221,633021,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,DRI 222,222,826096,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22298,https://images.tcggo.com/tcggo/storage/22327/judge-dri-222-destined-rivals.png,https://www.tcggo.com/external/cm/22298,https://www.tcggo.com/external/tcgplayer/22298,Judge,Judge 222,2.14,1.87,640,EUR,[],,,,,,,,,,,1.7,0.8,0.8,3.5,3.5,1.7,2,2,0.9,0.9,USD,,,,,,,,,,,,,,,,,,,,,4,1,35,5,,,11,2,13.5,4,,,,,,,,,,,EUR,1.97,2.52,Ultra Rare,judge,Trainer,https://www.tcggo.com/pokemon/destined-rivals/judge-222,sv10-222,633022,singles
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,DRI 223,223,826097,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22299,https://images.tcggo.com/tcggo/storage/22328/team-rockets-archer-dri-223-destined-rivals.png,https://www.tcggo.com/external/cm/22299,https://www.tcggo.com/external/tcgplayer/22299,Team Rocket's Archer,Team Rocket's Archer 223,3.29,2.99,563,EUR,,,,,,,,,49,,,2.5,1.5,1.5,6,6,2.5,3.8,3.89,1.9,1.9,USD,,,,,,,,,,,,,,,20.5,1,,,,,,,43.42,5,,,8.76,4,14.95,5,,,,,,,,,,,EUR,2.05,5.13,Ultra Rare,team-rockets-archer,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-archer-223,sv10-223,633023,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,DRI 224,224,289883,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22300,https://images.tcggo.com/tcggo/storage/22329/team-rockets-ariana-dri-224-destined-rivals.png,https://www.tcggo.com/external/cm/22300,https://www.tcggo.com/external/tcgplayer/22300,Team Rocket's Ariana,Team Rocket's Ariana 224,3.95,3.86,650,EUR,,,,,,,,,60,,,3,2.2,2.2,5.9,5.9,3,3.9,3.9,1.99,1.99,USD,,,,,,,,,,,,,,,19.81,2,,,,,7.99,1,35,5,,,12.25,4,13.5,5,,,,,,,,,10,1,EUR,2.94,5.97,Ultra Rare,team-rockets-ariana,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-ariana-224,sv10-224,633024,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,DRI 225,225,826099,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22301,https://images.tcggo.com/tcggo/storage/22330/team-rockets-giovanni-dri-225-destined-rivals.png,https://www.tcggo.com/external/cm/22301,https://www.tcggo.com/external/tcgplayer/22301,Team Rocket's Giovanni,Team Rocket's Giovanni 225,6.96,6.73,590,EUR,,,,,,65,120,,14,,29,7,4.9,4.9,7.99,7.99,7.4,7,7,4,4,USD,34.99,5,,,,,23.57,2,,,,,,,63.93,5,,,,,,,57.98,5,8.89,3,17.84,5,20.51,5,,,33.3,1,,,,,12.98,2,EUR,4.79,8.54,Ultra Rare,team-rockets-giovanni,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-giovanni-225,sv10-225,633025,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,DRI 226,226,826100,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22302,https://images.tcggo.com/tcggo/storage/22331/team-rockets-petrel-dri-226-destined-rivals.png,https://www.tcggo.com/external/cm/22302,https://www.tcggo.com/external/tcgplayer/22302,Team Rocket's Petrel,Team Rocket's Petrel 226,7.3,7.3,472,EUR,,,,,,,,,37,,,6,5.93,5.93,8.5,8.5,6,7.95,7.95,4,4,USD,,,,,,,,,,,,,,,30,5,,,,,,,42.81,5,,,8.75,4,12.2,5,,,,,,,,,9.5,1,EUR,8.85,10.57,Ultra Rare,team-rockets-petrel,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-petrel-226,sv10-226,633026,singles
2026-08-23T17:19:56+02:00,,463,Naoki Saito,naoki-saito,DRI 227,227,826101,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22303,https://images.tcggo.com/tcggo/storage/22332/team-rockets-proton-dri-227-destined-rivals.png,https://www.tcggo.com/external/cm/22303,https://www.tcggo.com/external/tcgplayer/22303,Team Rocket's Proton,Team Rocket's Proton 227,3.55,3.33,579,EUR,[],,,,,,,,,,,2.19,2.3,2.3,3,3,2.19,3.99,3.99,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.22,6.22,Ultra Rare,team-rockets-proton,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-proton-227,sv10-227,633027,singles
2026-08-23T17:19:56+02:00,,471,Tonji Matsuno,tonji-matsuno,DRI 228,228,826102,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,280,22304,https://images.tcggo.com/tcggo/storage/22333/yanmega-ex-dri-228-destined-rivals.png,https://www.tcggo.com/external/cm/22304,https://www.tcggo.com/external/tcgplayer/22304,Yanmega ex,Yanmega ex 228,27.12,24.9,336,EUR,,,,,,,,,96,,64,19.95,16.9,16.9,22,22,19.95,38,38,18,18,USD,40.58,5,,,,,26.17,2,56.82,1,,,,,25.42,5,,,,,,,67.29,5,,,25.3,3,23.18,5,,,70.05,5,,,,,,,EUR,17.69,21.79,Special Illustration Rare,yanmega-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/yanmega-ex-228,sv10-228,633028,singles
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,DRI 229,229,826103,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,220,22305,https://images.tcggo.com/tcggo/storage/22334/team-rockets-moltres-ex-dri-229-destined-rivals.png,https://www.tcggo.com/external/cm/22305,https://www.tcggo.com/external/tcgplayer/22305,Team Rocket's Moltres ex,Team Rocket's Moltres ex 229,156.42,161.49,413,EUR,,299,,675,,,175,,330,,179,115,130,130,115,115,129,150,150,240,240,USD,117.53,5,,,71.4,3,66.19,5,546.5,5,,,93,5,210,5,67.28,1,,,67.88,5,286.6,5,85,5,88.96,5,80.07,5,,,257.92,5,,,84.19,3,106.76,5,EUR,84.24,86.65,Special Illustration Rare,team-rockets-moltres-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-moltres-ex-229,sv10-229,633029,singles
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,DRI 230,230,826104,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,230,22306,https://images.tcggo.com/tcggo/storage/22335/ethans-ho-oh-ex-dri-230-destined-rivals.png,https://www.tcggo.com/external/cm/22306,https://www.tcggo.com/external/tcgplayer/22306,Ethan's Ho-Oh ex,Ethan's Ho-Oh ex 230,220.15,209.57,374,EUR,,389,,,,,330,,409,,225,192.5,170,170,140,140,192.5,310,310,180,180,USD,206.72,5,,,116.21,1,137.93,1,999,5,,,207.23,2,166.34,5,,,,,137.35,2,336.42,5,102.57,5,146.79,5,160.13,5,,,400.34,5,,,,,177.93,5,EUR,131.63,142.71,Special Illustration Rare,ethans-ho-oh-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/ethans-ho-oh-ex-230,sv10-230,633030,singles
2026-08-23T17:19:56+02:00,,450,Iwamoto05,iwamoto05,DRI 231,231,826105,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,280,22307,https://images.tcggo.com/tcggo/storage/22336/team-rockets-mewtwo-ex-dri-231-destined-rivals.png,https://www.tcggo.com/external/cm/22307,https://www.tcggo.com/external/tcgplayer/22307,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex 231,579.9,599.42,379,EUR,,1100,21000,,,,950,,1150,,595,427.27,472,472,340,340,470,650,650,628,628,USD,547.11,5,,,394.18,1,454.19,2,1454.1,5,,,489,5,522.58,5,,,431,1,399.99,3,879.19,5,449.99,5,355.39,5,373.8,5,,,822.37,5,,,500,1,470.99,5,EUR,421.97,470.09,Special Illustration Rare,team-rockets-mewtwo-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-mewtwo-ex-231,sv10-231,633031,singles
2026-08-23T17:19:56+02:00,,785,HICO KIM,hico-kim,DRI 232,232,826106,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,330,22308,https://images.tcggo.com/tcggo/storage/22337/cynthias-garchomp-ex-dri-232-destined-rivals.png,https://www.tcggo.com/external/cm/22308,https://www.tcggo.com/external/tcgplayer/22308,Cynthia's Garchomp ex,Cynthia's Garchomp ex 232,211.92,229.34,387,EUR,,850,,1100,,,,249,420,,280,204.95,178,178,195,195,204.95,234,234,169,169,USD,243.31,5,,,,,168.8,5,850.21,3,,,190,5,228.04,5,,,,,204.57,2,400,5,179.43,5,173.4,5,224.3,5,,,530.3,5,,,200,1,163.85,5,EUR,205.85,211.32,Special Illustration Rare,cynthias-garchomp-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/cynthias-garchomp-ex-232,sv10-232,633032,singles
2026-08-23T17:19:56+02:00,,419,Uninori,uninori,DRI 233,233,826107,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,330,22309,https://images.tcggo.com/tcggo/storage/22338/team-rockets-nidoking-ex-dri-233-destined-rivals.png,https://www.tcggo.com/external/cm/22309,https://www.tcggo.com/external/tcgplayer/22309,Team Rocket's Nidoking ex,Team Rocket's Nidoking ex 233,126.34,117.27,400,EUR,,380,,,,200,465,180,320,139,129,100,95,95,90,90,100,160,160,99.99,99.99,USD,129.06,5,,,77,1,92.92,5,367.5,5,,,,,152.5,5,,,,,67.28,1,246.7,5,72.51,5,98.68,5,107.65,5,,,255.97,5,,,,,100.24,5,EUR,89.37,94.02,Special Illustration Rare,team-rockets-nidoking-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-nidoking-ex-233,sv10-233,633033,singles
2026-08-23T17:19:56+02:00,,448,cochi8i,cochi8i,DRI 234,234,826108,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,310,22310,https://images.tcggo.com/tcggo/storage/22339/team-rockets-crobat-ex-dri-234-destined-rivals.png,https://www.tcggo.com/external/cm/22310,https://www.tcggo.com/external/tcgplayer/22310,Team Rocket's Crobat ex,Team Rocket's Crobat ex 234,64.2,58.27,458,EUR,,249,,,90,,99,89,165,,119,62.95,41,41,50,50,62.95,70,70,60,60,USD,70,5,,,,,62.58,5,208.91,4,,,55.86,5,70.35,5,,,,,57,3,125.5,5,60.55,4,57.17,5,57.12,5,,,158.3,5,,,61,1,53.34,5,EUR,53.19,61.24,Special Illustration Rare,team-rockets-crobat-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-crobat-ex-234,sv10-234,633034,singles
2026-08-23T17:19:56+02:00,,473,Yuriko Akase,yuriko-akase,DRI 235,235,826109,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,270,22311,https://images.tcggo.com/tcggo/storage/22340/arvens-mabosstiff-ex-dri-235-destined-rivals.png,https://www.tcggo.com/external/cm/22311,https://www.tcggo.com/external/tcgplayer/22311,Arven's Mabosstiff ex,Arven's Mabosstiff ex 235,27.9,29.75,337,EUR,,235,,,,,80,,80,,55,22.9,19,19,20,20,29.9,38.5,38.5,20,20,USD,47.08,5,,,,,,,,,,,,,35.74,5,,,,,,,72.92,5,,,23.23,5,24.57,5,,,46,5,,,25,1,33.87,2,EUR,26.74,26.81,Special Illustration Rare,arvens-mabosstiff-ex,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/arvens-mabosstiff-ex-235,sv10-235,633035,singles
2026-08-23T17:19:56+02:00,,418,Kariya,kariya,DRI 236,236,826110,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22312,https://images.tcggo.com/tcggo/storage/22341/ethans-adventure-dri-236-destined-rivals.png,https://www.tcggo.com/external/cm/22312,https://www.tcggo.com/external/tcgplayer/22312,Ethan's Adventure,Ethan's Adventure 236,41.75,34.66,356,EUR,,,,,,90,95,,140,,90,41.9,29.5,29.5,42.95,42.95,41.9,65,65,27,27,USD,53.98,5,,,35.93,2,45.64,2,,,,,,,95.32,5,,,,,36.99,3,151.23,5,31.51,2,30.65,5,42.7,5,,,132.66,5,,,,,34.39,1,EUR,32.37,37.09,Special Illustration Rare,ethans-adventure,Trainer,https://www.tcggo.com/pokemon/destined-rivals/ethans-adventure-236,sv10-236,633036,singles
2026-08-23T17:19:56+02:00,,504,Yoshioka,yoshioka,DRI 237,237,826111,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22313,https://images.tcggo.com/tcggo/storage/22342/team-rockets-ariana-dri-237-destined-rivals.png,https://www.tcggo.com/external/cm/22313,https://www.tcggo.com/external/tcgplayer/22313,Team Rocket's Ariana,Team Rocket's Ariana 237,29,28.45,303,EUR,,90,,,,,,,110,,80,26,22.5,22.5,32,32,26,40,40,20,20,USD,38.75,4,,,,,,,,,,,,,54.99,5,,,,,26.96,2,44.11,5,13.92,2,22.42,5,31.39,5,,,67.85,4,,,,,10.99,1,EUR,17.31,25.77,Special Illustration Rare,team-rockets-ariana,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-ariana-237,sv10-237,633037,singles
2026-08-23T17:19:56+02:00,,442,Krgc,krgc,DRI 238,238,826112,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22314,https://images.tcggo.com/tcggo/storage/22343/team-rockets-giovanni-dri-238-destined-rivals.png,https://www.tcggo.com/external/cm/22314,https://www.tcggo.com/external/tcgplayer/22314,Team Rocket's Giovanni,Team Rocket's Giovanni 238,34.83,31.14,314,EUR,,189,,,,,,,97,,80,31.8,24.95,24.95,39.75,39.75,33.35,45,45,27.99,27.99,USD,49.55,5,,,,,29,2,,,,,26.02,1,40.14,5,,,,,,,84.37,5,19.24,2,22.72,5,31.21,5,,,88,5,,,,,,,EUR,24.27,31.38,Special Illustration Rare,team-rockets-giovanni,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-giovanni-238,sv10-238,633038,singles
