captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,ASC 254,254,869865,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31705,https://images.tcggo.com/tcggo/storage/31827/anthea-concordia-asc-254-ascended-heroes.png,https://www.tcggo.com/external/cm/31705,https://www.tcggo.com/external/tcgplayer/31705,Anthea & Concordia,Anthea & Concordia 254,,1,1.05,1341,EUR,[],0.5,0.45,0.45,0.99,0.99,0.5,0.7,0.78,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.91,Ultra Rare,anthea-concordia,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/anthea-concordia-254,me2pt5-254,676066,singles
2026-08-23T17:06:43+02:00,,373,GOSSAN,gossan,ASC 255,255,869867,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31706,https://images.tcggo.com/tcggo/storage/31845/black-belts-training-asc-255-ascended-heroes.png,https://www.tcggo.com/external/cm/31706,https://www.tcggo.com/external/tcgplayer/31706,Black Belt's Training,Black Belt's Training 255,,0.96,0.91,1199,EUR,[],0.28,0.5,0.5,0.92,0.92,0.3,0.45,0.49,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.81,Ultra Rare,black-belts-training,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/black-belts-training-255,me2pt5-255,676067,singles
2026-08-23T17:06:43+02:00,,430,akagi,akagi,ASC 256,256,869866,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31707,https://images.tcggo.com/tcggo/storage/31863/bosss-orders-asc-256-ascended-heroes.png,https://www.tcggo.com/external/cm/31707,https://www.tcggo.com/external/tcgplayer/31707,Boss's Orders,Boss's Orders 256,,4.5,4.3,591,EUR,[],2.79,3.9,3.9,6.99,6.99,2.79,3,3.4,2,2,USD,31.68,5,,,,,,,,,,,,,,,,,,,124.89,5,,,6.52,2,12.78,2,,,53.29,2,,,,,,,EUR,5.06,Ultra Rare,bosss-orders,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/bosss-orders-256,me2pt5-256,676068,singles
2026-08-23T17:06:43+02:00,,463,Naoki Saito,naoki-saito,ASC 257,257,869868,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31708,https://images.tcggo.com/tcggo/storage/31881/canari-asc-257-ascended-heroes.png,https://www.tcggo.com/external/cm/31708,https://www.tcggo.com/external/tcgplayer/31708,Canari,Canari 257,,2.39,2.37,834,EUR,[],1.4,1.94,1.94,2.98,2.98,2,1.49,1.49,0.4,0.4,USD,,,,,,,,,,,,,,,191.5,1,,,,,175,1,,,,,,,,,89.99,1,,,,,,,EUR,2.63,Ultra Rare,canari,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/canari-257,me2pt5-257,676069,singles
2026-08-23T17:06:43+02:00,,470,REND,rend,ASC 258,258,869869,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31709,https://images.tcggo.com/tcggo/storage/31900/cheren-asc-258-ascended-heroes.png,https://www.tcggo.com/external/cm/31709,https://www.tcggo.com/external/tcgplayer/31709,Cheren,Cheren 258,,0.8,0.88,1279,EUR,[],0.49,0.2,0.2,0.5,0.5,0.49,0.5,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,Ultra Rare,cheren,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/cheren-258,me2pt5-258,676070,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 259,259,869870,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31710,https://images.tcggo.com/tcggo/storage/31919/counter-gain-asc-259-ascended-heroes.png,https://www.tcggo.com/external/cm/31710,https://www.tcggo.com/external/tcgplayer/31710,Counter Gain,Counter Gain 259,,0.57,0.67,1722,EUR,[],0.1,0.14,0.14,0.14,0.14,0.1,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,Ultra Rare,counter-gain,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/counter-gain-259,me2pt5-259,676071,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 260,260,869871,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31711,https://images.tcggo.com/tcggo/storage/31938/glass-trumpet-asc-260-ascended-heroes.png,https://www.tcggo.com/external/cm/31711,https://www.tcggo.com/external/tcgplayer/31711,Glass Trumpet,Glass Trumpet 260,,0.64,0.66,1406,EUR,[],0.2,0.11,0.11,0.3,0.3,0.2,0.1,0.2,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.48,Ultra Rare,glass-trumpet,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/glass-trumpet-260,me2pt5-260,676072,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,ASC 261,261,869872,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31712,https://images.tcggo.com/tcggo/storage/31957/jamming-tower-asc-261-ascended-heroes.png,https://www.tcggo.com/external/cm/31712,https://www.tcggo.com/external/tcgplayer/31712,Jamming Tower,Jamming Tower 261,,0.94,0.96,1301,EUR,[],0.39,0.3,0.3,0.95,0.95,0.48,0.35,0.45,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.66,Ultra Rare,jamming-tower,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/jamming-tower-261,me2pt5-261,676073,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 262,262,869873,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31713,https://images.tcggo.com/tcggo/storage/31976/ns-pp-up-asc-262-ascended-heroes.png,https://www.tcggo.com/external/cm/31713,https://www.tcggo.com/external/tcgplayer/31713,N's PP Up,N's PP Up 262,,0.99,1.02,1169,EUR,[],0.5,0.25,0.25,0.95,0.95,0.5,0.25,0.28,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.65,Ultra Rare,ns-pp-up,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/ns-pp-up-262,me2pt5-262,676074,singles
2026-08-23T17:06:43+02:00,,464,inose yukie,inose-yukie,ASC 263,263,869874,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31714,https://images.tcggo.com/tcggo/storage/31995/team-rockets-transceiver-asc-263-ascended-heroes.png,https://www.tcggo.com/external/cm/31714,https://www.tcggo.com/external/tcgplayer/31714,Team Rocket's Transceiver,Team Rocket's Transceiver 263,,1.32,1.19,905,EUR,[],0.45,0.7,0.7,1.45,1.45,0.45,0.65,0.65,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.21,Ultra Rare,team-rockets-transceiver,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/team-rockets-transceiver-263,me2pt5-263,676075,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,ASC 264,264,869875,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31715,https://images.tcggo.com/tcggo/storage/32014/ultra-ball-asc-264-ascended-heroes.png,https://www.tcggo.com/external/cm/31715,https://www.tcggo.com/external/tcgplayer/31715,Ultra Ball,Ultra Ball 264,,4.67,4.57,690,EUR,[],3.8,3.6,3.6,6,6,3.8,1,1,2.6,2.6,USD,24.99,1,,,,,,,,,,,,,,,,,,,8.85,1,,,,,,,,,,,,,,,,,EUR,4.66,Ultra Rare,ultra-ball,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/ultra-ball-264,me2pt5-264,676076,singles
2026-08-23T17:06:43+02:00,,370,Saboteri,saboteri,ASC 265,265,869876,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,310,31716,https://images.tcggo.com/tcggo/storage/31738/mega-froslass-ex-asc-265-ascended-heroes.png,https://www.tcggo.com/external/cm/31716,https://www.tcggo.com/external/tcgplayer/31716,Mega Froslass ex,Mega Froslass ex 265,,7.78,7.26,768,EUR,[],7.45,6.25,6.3,7.95,7.95,7.45,5.9,6,4,4,USD,41.92,5,,,,,21.25,3,113.42,2,,,,,134.02,5,,,,,90.46,5,,,44.67,1,22.33,5,,,129.55,5,,,,,40.2,2,EUR,6.92,MEGA_ATTACK_RARE,mega-froslass-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-froslass-ex-265,me2pt5-265,676077,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,ASC 266,266,802886,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,350,31717,https://images.tcggo.com/tcggo/storage/31756/mega-eelektross-ex-asc-266-ascended-heroes.png,https://www.tcggo.com/external/cm/31717,https://www.tcggo.com/external/tcgplayer/31717,Mega Eelektross ex,Mega Eelektross ex 266,,4.2,3.75,810,EUR,[],3.2,2.9,2.9,3.5,3.5,3.2,3.85,4.5,1.5,1.5,USD,31.9,5,,,,,10.8,1,133.02,1,,,,,22.16,5,,,,,66.51,5,,,7.39,1,14.79,5,,,97.55,5,,,,,17.73,1,EUR,3.79,MEGA_ATTACK_RARE,mega-eelektross-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-eelektross-ex-266,me2pt5-266,676078,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,ASC 267,267,869878,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,270,31718,https://images.tcggo.com/tcggo/storage/31774/mega-diancie-ex-asc-267-ascended-heroes.png,https://www.tcggo.com/external/cm/31718,https://www.tcggo.com/external/tcgplayer/31718,Mega Diancie ex,Mega Diancie ex 267,,5.54,5.27,741,EUR,[],5.5,3.49,3.49,4.95,4.95,5.5,4,4,2.5,2.5,USD,107.41,1,,,,,,,,,,,,,150,1,,,,,100,5,,,,,26.75,2,,,185,3,,,,,,,EUR,5.56,MEGA_ATTACK_RARE,mega-diancie-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-diancie-ex-267,me2pt5-267,676079,singles
2026-08-23T17:06:43+02:00,,480,Taiga Kasai,taiga-kasai,ASC 268,268,869879,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,250,31719,https://images.tcggo.com/tcggo/storage/31792/mega-hawlucha-ex-asc-268-ascended-heroes.png,https://www.tcggo.com/external/cm/31719,https://www.tcggo.com/external/tcgplayer/31719,Mega Hawlucha ex,Mega Hawlucha ex 268,,4.06,3.73,816,EUR,[],3.5,3,3,3.95,3.95,3.5,3,3,1.99,1.99,USD,,,,,,,,,,,,,,,58.5,2,,,15.5,1,122.5,5,,,,,,,,,,,,,,,,,EUR,5.36,MEGA_ATTACK_RARE,mega-hawlucha-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-hawlucha-ex-268,me2pt5-268,676080,singles
2026-08-23T17:06:43+02:00,,480,Taiga Kasai,taiga-kasai,ASC 269,269,869880,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,350,31720,https://images.tcggo.com/tcggo/storage/31810/mega-gengar-ex-asc-269-ascended-heroes.png,https://www.tcggo.com/external/cm/31720,https://www.tcggo.com/external/tcgplayer/31720,Mega Gengar ex,Mega Gengar ex 269,,50.32,53.28,838,EUR,[],53,29.99,29.99,30,30,53,39.5,40,25,25,USD,109.82,5,,,44.98,1,58.51,5,470.99,5,,,70.5,1,87.84,5,,,53.82,5,213.07,5,64.28,1,63,3,69.53,5,63.93,1,282.2,5,,,,,92.58,5,EUR,48.56,MEGA_ATTACK_RARE,mega-gengar-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-gengar-ex-269,me2pt5-269,676081,singles
2026-08-23T17:06:43+02:00,,480,Taiga Kasai,taiga-kasai,ASC 270,270,869881,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,330,31721,https://images.tcggo.com/tcggo/storage/31828/mega-scrafty-ex-asc-270-ascended-heroes.png,https://www.tcggo.com/external/cm/31721,https://www.tcggo.com/external/tcgplayer/31721,Mega Scrafty ex,Mega Scrafty ex 270,,3.81,3.64,856,EUR,[],2.95,2,2,4,4,2.99,3.45,3.99,1.5,1.5,USD,,,,,,,,,,,,,,,,,,,,,102.5,5,,,,,,,,,90,1,,,,,,,EUR,4.37,MEGA_ATTACK_RARE,mega-scrafty-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-scrafty-ex-270,me2pt5-270,676082,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,ASC 271,271,869882,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,370,31722,https://images.tcggo.com/tcggo/storage/31846/mega-dragonite-ex-asc-271-ascended-heroes.png,https://www.tcggo.com/external/cm/31722,https://www.tcggo.com/external/tcgplayer/31722,Mega Dragonite ex,Mega Dragonite ex 271,,28.8,34.16,748,EUR,[],30,22.9,22.9,21,21,30,28,28,14,14,USD,67.75,5,,,,,32.72,5,548.91,4,,,59.41,2,125.61,5,34.39,1,68.43,2,138.33,5,37.91,1,58.71,4,58.32,5,,,176.55,5,,,,,80.75,5,EUR,34.62,MEGA_ATTACK_RARE,mega-dragonite-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-dragonite-ex-271,me2pt5-271,676083,singles
2026-08-23T17:06:43+02:00,,499,Tika Matsuno,tika-matsuno,ASC 272,272,869883,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,360,31723,https://images.tcggo.com/tcggo/storage/31864/mega-meganium-ex-asc-272-ascended-heroes.png,https://www.tcggo.com/external/cm/31723,https://www.tcggo.com/external/tcgplayer/31723,Mega Meganium ex,Mega Meganium ex 272,,73.16,94.13,226,EUR,[],69.99,59.9,59.9,45,45,69.99,64.99,64.99,43,43,USD,138.99,5,,,,,67.75,5,462.07,1,,,,,174.32,5,,,,,266.73,5,,,,,107.04,5,,,327.09,3,,,,,,,EUR,72.77,Special Illustration Rare,mega-meganium-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-meganium-ex-272,me2pt5-272,676084,singles
2026-08-23T17:06:43+02:00,,405,nagimiso,nagimiso,ASC 273,273,869884,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,380,31724,https://images.tcggo.com/tcggo/storage/31882/mega-emboar-ex-asc-273-ascended-heroes.png,https://www.tcggo.com/external/cm/31724,https://www.tcggo.com/external/tcgplayer/31724,Mega Emboar ex,Mega Emboar ex 273,,41.78,44.35,234,EUR,[],45.69,33,34.99,40,40,49.99,47.99,47.99,24.99,24.99,USD,73.16,5,,,,,46.98,5,,,,,,,180.64,3,,,,,169.03,5,,,,,55.11,5,,,132.7,1,,,,,35.89,1,EUR,42.5,Special Illustration Rare,mega-emboar-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-emboar-ex-273,me2pt5-273,676085,singles
2026-08-23T17:06:43+02:00,,377,Souichirou Gunjima,souichirou-gunjima,ASC 274,274,869885,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,370,31725,https://images.tcggo.com/tcggo/storage/31901/mega-feraligatr-ex-asc-274-ascended-heroes.png,https://www.tcggo.com/external/cm/31725,https://www.tcggo.com/external/tcgplayer/31725,Mega Feraligatr ex,Mega Feraligatr ex 274,,92.98,88.48,203,EUR,[],110,64.99,64.99,94.99,94.99,112,94.99,94.99,62.99,62.99,USD,158.85,5,75.16,2,,,110.12,5,672.85,1,,,,,261.66,5,,,,,280.36,5,,,161.48,1,148.77,5,,,451.03,3,,,,,167.74,2,EUR,116.21,Special Illustration Rare,mega-feraligatr-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-feraligatr-ex-274,me2pt5-274,676086,singles
2026-08-23T17:06:43+02:00,,385,Teeziro,teeziro,ASC 275,275,869886,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,310,31726,https://images.tcggo.com/tcggo/storage/31920/mega-froslass-ex-asc-275-ascended-heroes.png,https://www.tcggo.com/external/cm/31726,https://www.tcggo.com/external/tcgplayer/31726,Mega Froslass ex,Mega Froslass ex 275,,60.03,74.45,191,EUR,[],54.15,47.5,47.5,49.95,49.95,55,80,80,37.9,37.9,USD,96.17,5,,,,,46.7,5,,,,,,,78.26,4,,,,,268.03,5,,,,,84.88,5,,,,,,,,,,,EUR,67.28,Special Illustration Rare,mega-froslass-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-froslass-ex-275,me2pt5-275,676087,singles
2026-08-23T17:06:43+02:00,,1072,booota,booota,ASC 276,276,869888,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,200,31727,https://images.tcggo.com/tcggo/storage/31939/pikachu-ex-asc-276-ascended-heroes.png,https://www.tcggo.com/external/cm/31727,https://www.tcggo.com/external/tcgplayer/31727,Pikachu ex,Pikachu ex 276,,902.86,776.53,240,EUR,[],889.9,700,1000,519,519,1145,900,900,500,500,USD,975.49,5,,,825,1,910.91,5,3999.9,5,,,1022.73,5,1683.76,5,,,639.31,2,1949.62,5,,,799.24,5,721.08,5,,,1599.02,5,,,1250,1,1105.53,5,EUR,871.95,Special Illustration Rare,pikachu-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/pikachu-ex-276,me2pt5-276,676088,singles
2026-08-23T17:06:43+02:00,,622,James Turner,james-turner,ASC 277,277,869887,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,200,31728,https://images.tcggo.com/tcggo/storage/31958/pikachu-ex-asc-277-ascended-heroes.png,https://www.tcggo.com/external/cm/31728,https://www.tcggo.com/external/tcgplayer/31728,Pikachu ex,Pikachu ex 277,,297.02,320.38,241,EUR,[],300.58,220,229.99,270,270,345,295,295,150,150,USD,427.5,5,,,,,309.55,5,1581.71,5,280.39,1,378.26,5,388.76,5,,,264.65,1,841.06,5,,,246.71,5,299.04,5,,,1121.41,5,,,257.92,1,576.45,5,EUR,311.76,Special Illustration Rare,pikachu-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/pikachu-ex-277,me2pt5-277,676089,singles
2026-08-23T17:06:43+02:00,,430,akagi,akagi,ASC 278,278,869889,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,350,31729,https://images.tcggo.com/tcggo/storage/31977/mega-eelektross-ex-asc-278-ascended-heroes.png,https://www.tcggo.com/external/cm/31729,https://www.tcggo.com/external/tcgplayer/31729,Mega Eelektross ex,Mega Eelektross ex 278,,27.89,27.4,253,EUR,[],28.95,23.49,23.49,21,21,28.95,38,38,17.45,17.45,USD,49.15,5,,,,,27.71,3,,,,,,,77.87,4,,,44.6,2,104.07,5,,,,,43.71,3,,,98.5,1,,,,,,,EUR,34.55,Special Illustration Rare,mega-eelektross-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/mega-eelektross-ex-278,me2pt5-278,676090,singles
2026-08-23T17:06:43+02:00,,426,Akira Komayama,akira-komayama,ASC 279,279,869890,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,280,31730,https://images.tcggo.com/tcggo/storage/31996/ionos-bellibolt-ex-asc-279-ascended-heroes.png,https://www.tcggo.com/external/cm/31730,https://www.tcggo.com/external/tcgplayer/31730,Iono's Bellibolt ex,Iono's Bellibolt ex 279,,39.73,51.28,253,EUR,[],45,29,29,29.5,29.5,45,36,36,20.99,20.99,USD,74.81,5,,,,,56.29,2,,,,,,,151.39,3,,,58.31,1,127.39,5,,,,,58.31,5,,,206.33,5,,,,,50.84,1,EUR,52.11,Special Illustration Rare,ionos-bellibolt-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/ionos-bellibolt-ex-279,me2pt5-279,676091,singles
2026-08-23T17:06:43+02:00,,463,Naoki Saito,naoki-saito,ASC 280,280,869891,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,190,31731,https://images.tcggo.com/tcggo/storage/32015/lillies-clefairy-ex-asc-280-ascended-heroes.png,https://www.tcggo.com/external/cm/31731,https://www.tcggo.com/external/tcgplayer/31731,Lillie's Clefairy ex,Lillie's Clefairy ex 280,,114.14,128.7,232,EUR,[],144.28,100,100,89.99,89.99,145,125,130,50,50,USD,176.25,5,,,,,111.25,5,784.99,3,,,152.51,1,373.8,5,,,168.2,1,348.21,5,,,119.82,1,140.18,5,,,523.33,5,,,,,175.69,3,EUR,139.09,Special Illustration Rare,lillies-clefairy-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/lillies-clefairy-ex-280,me2pt5-280,676092,singles
