captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.7.median_price,prices.ebay.graded.sgc.7.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,396,Gemi,gemi,MEW 176,176,733771,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2672,https://images.tcggo.com/tcggo/storage/2684/poliwhirl-mew-176-151-pokemon.png,https://www.tcggo.com/external/cm/2672,https://www.tcggo.com/external/tcgplayer/2672,Poliwhirl,Poliwhirl 176,50.08,47.78,288,EUR,,,,,95,,399,53,85,44.27,42.94,42.94,60,60,46,47.5,49.5,21.99,21.99,USD,39.33,5,,,36.65,2,48.57,5,,,66.49,2,,,40.4,5,35.68,5,,,13.61,2,35.1,5,208.15,5,36.38,5,40.14,5,47.21,5,19,2,,,,,,,115.92,5,,,60,1,41.92,5,EUR,35.61,37.48,Illustration Rare,poliwhirl,Pokémon,https://www.tcggo.com/pokemon/151/poliwhirl-176,sv3pt5-176,517034,singles,
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,MEW 178,178,733773,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2673,https://images.tcggo.com/tcggo/storage/2685/tangela-mew-178-151-pokemon.png,https://www.tcggo.com/external/cm/2673,https://www.tcggo.com/external/tcgplayer/2673,Tangela,Tangela 178,19.21,18.61,329,EUR,,35,,,,,,,60,17,16.95,16.95,21,21,17,23,23,7.98,7.98,USD,25.72,5,11.85,3,17.02,5,28.1,5,,,37.97,1,,,,,21.44,5,6.25,1,6.75,2,17.82,5,113.92,5,16.01,5,14.52,5,26.8,5,15.26,1,,,,,,,29.99,5,,,,,22.1,4,EUR,13.8,15.25,Illustration Rare,tangela,Pokémon,https://www.tcggo.com/pokemon/151/tangela-178,sv3pt5-178,517036,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,MEW 183,183,733778,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,330,2674,https://images.tcggo.com/tcggo/storage/2686/charizard-ex-mew-183-151-pokemon.png,https://www.tcggo.com/external/cm/2674,https://www.tcggo.com/external/tcgplayer/2674,Charizard ex,Charizard ex 183,46.65,51.44,517,EUR,,,,75,99,54,280,45,78,39.95,34.89,34.89,50,50,39.95,60,60,55,55,USD,149.95,5,21.25,1,36.75,3,41.92,5,,,,,,,40.21,1,84.87,5,,,,,44.3,5,166.78,5,,,37.97,5,49.1,5,107.21,1,,,,,,,223.36,5,,,32.4,1,45,5,EUR,35.22,46.98,Ultra Rare,charizard-ex,Pokémon,https://www.tcggo.com/pokemon/151/charizard-ex-183,sv3pt5-183,517017,singles,
2026-08-23T17:19:56+02:00,,411,PLANETA Yamashita,planeta-yamashita,MEW 184,184,733779,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,330,2675,https://images.tcggo.com/tcggo/storage/2687/blastoise-ex-mew-184-151-pokemon.png,https://www.tcggo.com/external/cm/2675,https://www.tcggo.com/external/tcgplayer/2675,Blastoise ex,Blastoise ex 184,23.02,22.68,439,EUR,,,,,79,,160,,69,18,18.94,18.94,30,30,18,33,33,20,20,USD,89.32,5,,,21.25,1,30.47,5,,,,,,,,,53.52,5,,,21.54,1,22.3,5,135.67,5,14.5,5,17.47,5,33,5,54,2,,,,,,,124.88,5,,,,,40.82,4,EUR,16.89,25.62,Ultra Rare,blastoise-ex,Pokémon,https://www.tcggo.com/pokemon/151/blastoise-ex-184,sv3pt5-184,517015,singles,
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,MEW 190,190,733785,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,230,2676,https://images.tcggo.com/tcggo/storage/2688/kangaskhan-ex-mew-190-151-pokemon.png,https://www.tcggo.com/external/cm/2676,https://www.tcggo.com/external/tcgplayer/2676,Kangaskhan ex,Kangaskhan ex 190,9.34,9.56,549,EUR,,,,,69,,,,49,6.99,7.49,7.49,25,25,6.99,16.99,16.99,7.49,7.49,USD,25.67,4,,,,,14.46,3,,,,,,,17.69,2,26.69,5,,,,,5.85,2,115.65,5,10.5,1,12.34,5,20,5,,,,,,,,,44.61,2,,,,,22.99,1,EUR,5.2,6.91,Ultra Rare,kangaskhan-ex,Pokémon,https://www.tcggo.com/pokemon/151/kangaskhan-ex-190,sv3pt5-190,517024,singles,
2026-08-23T17:19:56+02:00,,542,Fumie Kittaka,fumie-kittaka,MEW 195,195,733790,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2677,https://images.tcggo.com/tcggo/storage/2689/daisys-help-mew-195-151-pokemon.png,https://www.tcggo.com/external/cm/2677,https://www.tcggo.com/external/tcgplayer/2677,Daisy's Help,Daisy's Help 195,5.11,5.28,582,EUR,,,,,95,,99,,30,3.19,3,3,19.95,19.95,3.19,7.5,7.5,2,2,USD,,,,,,,,,,,,,,,,,23.97,4,,,,,17.47,2,123.05,5,8.75,2,10.5,5,17.1,5,,,,,,,,,,,,,,,,,EUR,2.34,4.25,Ultra Rare,daisys-help,Trainer,https://www.tcggo.com/pokemon/151/daisys-help-195,sv3pt5-195,517042,singles,
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,MEW 196,196,733791,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2678,https://images.tcggo.com/tcggo/storage/2690/erikas-invitation-mew-196-151-pokemon.png,https://www.tcggo.com/external/cm/2678,https://www.tcggo.com/external/tcgplayer/2678,Erika's Invitation,Erika's Invitation 196,10.51,10.03,509,EUR,,,,,39,,75,25,30,7.95,7.9,7.9,18,18,7.95,12,12,6.9,6.9,USD,47.08,5,,,,,22.38,4,,,,,,,40.21,1,26.8,5,,,,,14.47,5,107.21,5,10.71,4,11.54,5,21.22,5,13.27,1,,,,,,,71.47,5,,,,,17.86,1,EUR,5.64,9.23,Ultra Rare,erikas-invitation,Trainer,https://www.tcggo.com/pokemon/151/erikas-invitation-196,sv3pt5-196,517176,singles,
2026-08-23T17:19:56+02:00,,462,hncl,hncl,MEW 197,197,733792,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2679,https://images.tcggo.com/tcggo/storage/2691/giovannis-charisma-mew-197-151-pokemon.png,https://www.tcggo.com/external/cm/2679,https://www.tcggo.com/external/tcgplayer/2679,Giovanni's Charisma,Giovanni's Charisma 197,7.66,7.44,584,EUR,,,,,,18,150,25,59,5,5.5,5.5,17,17,5,9,9,5,5,USD,34.99,5,,,,,21.75,2,,,,,,,9.29,1,25.7,5,,,6.02,2,7.06,1,66.88,5,7.99,4,15.15,5,16.94,5,,,,,,,,,71.34,1,,,,,,,EUR,3.8,5.35,Ultra Rare,giovannis-charisma,Trainer,https://www.tcggo.com/pokemon/151/giovannis-charisma-197,sv3pt5-197,517043,singles,
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,MEW 194,194,733789,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2680,https://images.tcggo.com/tcggo/storage/2692/bills-transfer-mew-194-151-pokemon.png,https://www.tcggo.com/external/cm/2680,https://www.tcggo.com/external/tcgplayer/2680,Bill's Transfer,Bill's Transfer 194,5.37,5.08,532,EUR,,,,,30,,149,,,4,4.5,4.5,9,9,4,6,6,2.44,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.56,4.27,Ultra Rare,bills-transfer,Trainer,https://www.tcggo.com/pokemon/151/bills-transfer-194,sv3pt5-194,517041,singles,
2026-08-23T17:19:56+02:00,,357,Yoriyuki Ikegami,yoriyuki-ikegami,MEW 198,198,733793,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,340,2681,https://images.tcggo.com/tcggo/storage/2693/venusaur-ex-mew-198-151-pokemon.png,https://www.tcggo.com/external/cm/2681,https://www.tcggo.com/external/tcgplayer/2681,Venusaur ex,Venusaur ex 198,120.36,116.51,539,EUR,,,,130,290,150,300,129,134,101.1,105,110,135,135,109,119,119,90,109.99,USD,187.83,5,,,80.7,4,94.82,5,,,1158.79,3,,,128.45,4,151.24,5,73.99,1,,,106.75,5,400.34,5,77.46,5,87.28,5,106.76,5,300,1,,,,,77.05,1,444.82,5,,,107.2,1,126.12,5,EUR,99.98,136.75,Special Illustration Rare,venusaur-ex,Pokémon,https://www.tcggo.com/pokemon/151/venusaur-ex-198,sv3pt5-198,517044,singles,
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,MEW 199,199,733794,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,330,2682,https://images.tcggo.com/tcggo/storage/2694/charizard-ex-mew-199-151-pokemon.png,https://www.tcggo.com/external/cm/2682,https://www.tcggo.com/external/tcgplayer/2682,Charizard ex,Charizard ex 199,377.6,327.14,586,EUR,,,450,,,409,640,380,420,330,270,270,395,395,330,349.9,349.9,319.9,319.9,USD,659.84,5,,,271.53,4,297,5,,,,,320,1,379.13,5,681.16,5,,,375,1,359.07,5,1143.32,5,314.04,5,281.74,5,358.27,5,729.44,2,,,,,400,3,1040.74,5,,,,,412.54,5,EUR,319.57,427.34,Special Illustration Rare,charizard-ex,Pokémon,https://www.tcggo.com/pokemon/151/charizard-ex-199,sv3pt5-199,517045,singles,
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,MEW 200,200,733795,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,330,2683,https://images.tcggo.com/tcggo/storage/2695/blastoise-ex-mew-200-151-pokemon.png,https://www.tcggo.com/external/cm/2683,https://www.tcggo.com/external/tcgplayer/2683,Blastoise ex,Blastoise ex 200,179.37,167.14,428,EUR,,,,499,449,179,350,170,174,126.25,120,120,145,145,133,160,160,100,100,USD,269.25,5,,,99.25,5,107.15,5,,,1292.91,3,,,184.89,5,224.28,5,,,,,157.14,5,537.1,5,134.91,5,104.67,5,120.74,5,213.75,3,,,,,,,537.38,5,129.74,2,147.42,3,161.48,5,EUR,118.91,170.09,Special Illustration Rare,blastoise-ex,Pokémon,https://www.tcggo.com/pokemon/151/blastoise-ex-200,sv3pt5-200,517046,singles,
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,MEW 201,201,733796,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,310,2684,https://images.tcggo.com/tcggo/storage/2696/alakazam-ex-mew-201-151-pokemon.png,https://www.tcggo.com/external/cm/2684,https://www.tcggo.com/external/tcgplayer/2684,Alakazam ex,Alakazam ex 201,80.33,81.55,521,EUR,,,99,,265,,110,95,95,70,54.99,54.99,72,72,70,79.99,79.99,60,60,USD,144.95,5,52.68,1,59.49,1,74.47,5,,,,,,,100,5,110.58,5,,,61.92,3,79.61,5,314.04,5,55.82,5,57.49,5,76.87,5,,,,,,,,,349.43,5,61.5,1,50,1,84.04,5,EUR,59.59,77.85,Special Illustration Rare,alakazam-ex,Pokémon,https://www.tcggo.com/pokemon/151/alakazam-ex-201,sv3pt5-201,517047,singles,
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,MEW 206,206,733801,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2685,https://images.tcggo.com/tcggo/storage/2697/switch-mew-206-151-pokemon.png,https://www.tcggo.com/external/cm/2685,https://www.tcggo.com/external/tcgplayer/2685,Switch,Switch 206,3.42,3.4,872,EUR,,,,,29,,125,,39,2.4,2.5,2.5,6.8,6.8,2.4,3.99,3.99,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.01,2.98,Hyper Rare,switch,Trainer,https://www.tcggo.com/pokemon/151/switch-206,sv3pt5-206,517052,singles,
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,MEW 202,202,733797,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,200,2686,https://images.tcggo.com/tcggo/storage/2698/zapdos-ex-mew-202-151-pokemon.png,https://www.tcggo.com/external/cm/2686,https://www.tcggo.com/external/tcgplayer/2686,Zapdos ex,Zapdos ex 202,127.23,114.66,467,EUR,,,145,149,289,129,164,130,135,100,105.99,105.99,150,150,100,160,160,102,102,USD,213.83,5,,,,,99.46,5,,,,,,,150,5,169.03,5,,,110,1,88.97,5,400.34,5,75.67,5,67.28,5,88.11,5,138.27,5,81,1,,,,,444.83,5,,,,,118.18,5,EUR,83.85,111.11,Special Illustration Rare,zapdos-ex,Pokémon,https://www.tcggo.com/pokemon/151/zapdos-ex-202,sv3pt5-202,517048,singles,
2026-08-23T17:19:56+02:00,,496,Cona Nitanda,cona-nitanda,MEW 203,203,733798,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2687,https://images.tcggo.com/tcggo/storage/2699/erikas-invitation-mew-203-151-pokemon.png,https://www.tcggo.com/external/cm/2687,https://www.tcggo.com/external/tcgplayer/2687,Erika's Invitation,Erika's Invitation 203,22.4,21.92,482,EUR,,,,34,,,36,30,50,19.75,16,19.1,25,25,19.75,24,24,15,15,USD,57.42,5,,,24.72,1,25.72,5,,,,,,,,,109.82,5,,,49.99,1,17.86,5,116.14,5,16.02,4,21.59,5,19.36,5,25.13,2,,,,,,,99,5,,,,,30.31,5,EUR,15.5,23.89,Special Illustration Rare,erikas-invitation,Trainer,https://www.tcggo.com/pokemon/151/erikas-invitation-203,sv3pt5-203,517049,singles,
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,MEW 204,204,733799,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2688,https://images.tcggo.com/tcggo/storage/2700/giovannis-charisma-mew-204-151-pokemon.png,https://www.tcggo.com/external/cm/2688,https://www.tcggo.com/external/tcgplayer/2688,Giovanni's Charisma,Giovanni's Charisma 204,20.12,19.33,490,EUR,,,29,34,95,39,47,25,40,18,17.99,17.99,29,29,18,29,29,14.99,14.99,USD,54.53,5,,,30,1,24.35,5,,,,,,,13.44,1,147.05,5,,,15,1,17.42,4,125.08,5,21.44,5,10.72,5,26.8,5,,,,,,,,,129.99,5,,,,,22.33,5,EUR,12.68,20.57,Special Illustration Rare,giovannis-charisma,Trainer,https://www.tcggo.com/pokemon/151/giovannis-charisma-204,sv3pt5-204,517050,singles,
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,MEW 205,205,733800,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,180,2689,https://images.tcggo.com/tcggo/storage/2701/mew-ex-mew-205-151-pokemon.png,https://www.tcggo.com/external/cm/2689,https://www.tcggo.com/external/tcgplayer/2689,Mew ex,Mew ex 205,26.58,25.45,422,EUR,,,,,300,100,385,34,59,21,20.99,20.99,30,30,21,30,30,15,15,USD,117.51,5,,,21.12,2,36.75,5,,,,,,,52.25,3,84.37,5,,,24,1,30.96,5,213.43,5,22.49,5,26.54,5,47.58,5,,,,,,,40.99,2,258.09,5,12.38,2,14.15,4,67.92,5,EUR,26.01,26.29,Hyper Rare,mew-ex,Pokémon,https://www.tcggo.com/pokemon/151/mew-ex-205,sv3pt5-205,517051,singles,
2026-08-23T17:19:56+02:00,,,,,MEW 207,207,733802,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2690,https://images.tcggo.com/tcggo/storage/2702/basic-psychic-energy-mew-207-151-pokemon.png,https://www.tcggo.com/external/cm/2690,https://www.tcggo.com/external/tcgplayer/2690,Basic Psychic Energy,Basic Psychic Energy 207,5.04,5.06,530,EUR,,,,28,,,159,,19,4,3.99,3.99,14.99,14.99,4,5.99,5.99,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.08,5.11,Hyper Rare,basic-psychic-energy,Energy,https://www.tcggo.com/pokemon/151/basic-psychic-energy-207,sv3pt5-207,517053,singles,
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,MEW 205,MEW 205,720951,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,,47943,https://images.tcggo.com/tcggo/storage/36083/mew-ex-mew-mew-205-151.jpg,https://www.tcggo.com/external/cm/47943,https://www.tcggo.com/external/tcgplayer/47943,Mew ex,Mew ex MEW 205,23.73,27.82,429,EUR,[],,,,,,,,,16.99,,,,,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,23.16,,SECRET RARE,mew-ex,,https://www.tcggo.com/pokemon/151/mew-ex,,519481,singles,Metal Card
